time,nr_query_cols,nr_query_conds,nr_data_rows,nr_data_cols,nr_users,tot_cpu,tot_mem
29.20362636,4,3,100000,25,3,11,11
28.413861735,4,3,100000,25,3,11,11
28.101758762,4,3,100000,25,3,13,11
28.345689831,4,3,100000,25,3,13,11
25.161923169,4,3,100000,25,3,13,11
26.028193678,4,3,100000,25,3,13,11
25.42585114,4,3,100000,25,3,11,11
26.289880765,4,3,100000,25,3,11,11
25.760109831,4,3,100000,25,3,11,11
28.557331374,4,3,100000,25,3,11,11
28.339111347,4,3,100000,25,3,13,11
27.743937136,4,3,100000,25,3,13,11
27.412741487,4,3,100000,25,3,13,11
26.072035844,4,3,100000,25,3,13,11
25.198218044,4,3,100000,25,3,13,11
27.845870163,4,3,100000,25,3,13,11
26.813398338,4,3,100000,25,3,13,11
24.342739975,4,3,100000,25,3,13,11
22.709245436,5,4,100000,25,4,10,10
22.463817059,5,4,100000,25,4,10,10
22.643443763,5,4,100000,25,4,10,10
19.899725946,5,4,100000,25,4,11,10
19.356272131,5,4,100000,25,4,11,10
22.809357318,5,4,100000,25,4,11,10
28.063408209,5,4,100000,25,4,10,10
25.13208424,5,4,100000,25,4,10,10
29.627358169,5,4,100000,25,4,10,10
27.688750868,5,4,100000,25,4,10,10
29.321215616,5,4,100000,25,4,11,10
25.174951981,5,4,100000,25,4,11,10
27.769139551,5,4,100000,25,4,11,10
26.341824072,5,4,100000,25,4,11,10
30.213179941,5,4,100000,25,4,12,10
26.251169059,5,4,100000,25,4,12,10
25.271799205,5,4,100000,25,4,12,10
25.745406726,5,4,100000,25,4,12,10
27.027714802,5,4,100000,25,4,13,10
29.055198088,5,4,100000,25,4,13,10
28.58298016,5,4,100000,25,4,13,10
26.071226645,5,4,100000,25,4,13,10
29.332372345,5,4,100000,25,4,13,10
27.890157358,5,4,100000,25,4,13,10
25.262032692,5,4,100000,25,4,13,10
28.972109083,5,4,100000,25,4,13,10
27.693363161,5,4,100000,25,4,12,10
26.427403069,5,4,100000,25,4,12,10
26.845080878,5,4,100000,25,4,12,10
29.695738519,5,4,100000,25,4,12,10
28.448490194,5,4,100000,25,4,13,10
29.298098834,5,4,100000,25,4,13,10
28.255396305,5,4,100000,25,4,13,10
29.486055714,5,4,100000,25,4,13,10
28.799277481,5,4,100000,25,4,12,10
28.433911406,5,4,100000,25,4,12,10
28.091190355,5,4,100000,25,4,12,10
31.33283866,5,4,100000,25,4,12,10
29.039191448,5,4,100000,25,4,11,10
30.240744639,5,4,100000,25,4,11,10
29.058700994,5,4,100000,25,4,11,10
29.398801267,5,4,100000,25,4,11,10
28.656590857,5,4,100000,25,4,12,10
27.247420148,5,4,100000,25,4,12,10
29.916103003,5,4,100000,25,4,12,10
29.548397356,5,4,100000,25,4,12,10
28.536770707,5,4,100000,25,4,13,10
26.436043515,5,4,100000,25,4,13,10
26.187393238,5,4,100000,25,4,13,10
29.145771134,5,4,100000,25,4,13,10
23.201439869,5,4,100000,25,4,12,11
22.509656933,5,4,100000,25,4,12,11
19.992786787,5,4,100000,25,4,12,11
23.112113729,5,4,100000,25,4,12,11
21.774499917,5,4,100000,25,4,12,11
20.271131647,5,4,100000,25,4,12,11
20.597745583,5,4,100000,25,4,12,11
23.585960863,5,4,100000,25,4,12,11
46.105010971,5,4,100000,25,4,10,11
28.459802451,5,4,100000,25,4,10,11
25.95785859,5,4,100000,25,4,10,11
29.431010157,5,4,100000,25,4,10,11
49.257239793,5,4,100000,25,4,13,11
27.049713134,5,4,100000,25,4,13,11
29.289317857,5,4,100000,25,4,13,11
28.874699737,5,4,100000,25,4,13,11
30.041803738,5,4,100000,25,4,11,11
28.299680001,5,4,100000,25,4,11,11
25.612056642,5,4,100000,25,4,11,11
25.215385502,5,4,100000,25,4,11,11
23.666999697,5,4,100000,25,4,11,11
25.005076515,5,4,100000,25,4,11,11
26.852635374,5,4,100000,25,4,11,11
25.764260856,5,4,100000,25,4,11,11
27.830973251,5,4,100000,25,4,11,11
26.804370668,5,4,100000,25,4,11,11
28.401730488,5,4,100000,25,4,11,11
25.259361457,5,4,100000,25,4,11,11
25.997113397,5,4,100000,25,4,13,11
27.109124459,5,4,100000,25,4,13,11
27.077664693,5,4,100000,25,4,13,11
30.520276246,5,4,100000,25,4,13,11
32.456945259,5,4,100000,25,4,12,11
28.177239136,5,4,100000,25,4,12,11
28.106437564,5,4,100000,25,4,12,11
27.940545455,5,4,100000,25,4,12,11
26.174617298,5,4,100000,25,4,11,11
28.380954996,5,4,100000,25,4,11,11
27.310502006,5,4,100000,25,4,11,11
29.384593319,5,4,100000,25,4,11,11
28.24488304,5,4,100000,25,4,13,11
27.177383795,5,4,100000,25,4,13,11
25.95165164,5,4,100000,25,4,13,11
29.091991638,5,4,100000,25,4,13,11
26.807935506,5,4,100000,25,4,11,11
27.111200203,5,4,100000,25,4,11,11
25.01946325,5,4,100000,25,4,11,11
26.193125653,5,4,100000,25,4,11,11
30.785376531,5,4,100000,25,4,13,11
27.295863973,5,4,100000,25,4,13,11
24.794818777,5,4,100000,25,4,13,11
29.726272459,5,4,100000,25,4,13,11
27.692872968,5,4,100000,25,4,13,11
26.616098239,5,4,100000,25,4,13,11
29.836253948,5,4,100000,25,4,13,11
27.447756608,5,4,100000,25,4,13,11
25.171069036,6,5,100000,25,5,10,10
20.962384753,6,5,100000,25,5,10,10
20.97323709,6,5,100000,25,5,10,10
21.930883147,6,5,100000,25,5,11,10
23.545181944,6,5,100000,25,5,11,10
29.280581796,6,5,100000,25,5,10,10
29.214177713,6,5,100000,25,5,10,10
26.605359807,6,5,100000,25,5,10,10
30.798689954,6,5,100000,25,5,10,10
31.098559776,6,5,100000,25,5,11,10
27.839806484,6,5,100000,25,5,11,10
28.643534659,6,5,100000,25,5,11,10
26.479102618,6,5,100000,25,5,11,10
29.31901604,6,5,100000,25,5,12,10
27.086405928,6,5,100000,25,5,12,10
27.245254034,6,5,100000,25,5,12,10
26.454524124,6,5,100000,25,5,12,10
29.882654155,6,5,100000,25,5,13,10
26.003752958,6,5,100000,25,5,13,10
28.400458579,6,5,100000,25,5,13,10
27.954218785,6,5,100000,25,5,13,10
27.123232682,6,5,100000,25,5,13,10
27.746350833,6,5,100000,25,5,13,10
27.310339612,6,5,100000,25,5,13,10
30.032819073,6,5,100000,25,5,13,10
29.220986798,6,5,100000,25,5,12,10
27.781554077,6,5,100000,25,5,12,10
30.071385628,6,5,100000,25,5,12,10
29.541572854,6,5,100000,25,5,12,10
28.140309741,6,5,100000,25,5,13,10
26.408254585,6,5,100000,25,5,13,10
27.056501848,6,5,100000,25,5,13,10
29.170875467,6,5,100000,25,5,13,10
26.83613079,6,5,100000,25,5,12,10
27.204783721,6,5,100000,25,5,12,10
29.649207184,6,5,100000,25,5,12,10
28.367965438,6,5,100000,25,5,12,10
27.853324794,6,5,100000,25,5,11,10
30.396316809,6,5,100000,25,5,11,10
29.00267313,6,5,100000,25,5,11,10
28.04696118,6,5,100000,25,5,11,10
28.398745413,6,5,100000,25,5,12,10
26.271960687,6,5,100000,25,5,12,10
27.932460848,6,5,100000,25,5,12,10
26.379451122,6,5,100000,25,5,12,10
29.474704295,6,5,100000,25,5,13,10
27.442231459,6,5,100000,25,5,13,10
27.763787919,6,5,100000,25,5,13,10
28.286290432,6,5,100000,25,5,13,10
22.689547683,6,5,100000,25,5,12,11
21.012651198,6,5,100000,25,5,12,11
20.426632227,6,5,100000,25,5,12,11
23.684342268,6,5,100000,25,5,12,11
23.91124919,6,5,100000,25,5,12,11
22.549237712,6,5,100000,25,5,12,11
20.457471846,6,5,100000,25,5,12,11
21.290692772,6,5,100000,25,5,12,11
55.256180955,6,5,100000,25,5,10,11
26.791441476,6,5,100000,25,5,10,11
26.399774988,6,5,100000,25,5,10,11
28.921826639,6,5,100000,25,5,10,11
54.153378733,6,5,100000,25,5,13,11
27.987143878,6,5,100000,25,5,13,11
25.056695857,6,5,100000,25,5,13,11
29.700424993,6,5,100000,25,5,13,11
27.288100539,6,5,100000,25,5,11,11
26.044200272,6,5,100000,25,5,11,11
30.007771167,6,5,100000,25,5,11,11
25.421653663,6,5,100000,25,5,11,11
28.20910859,6,5,100000,25,5,11,11
30.031255947,6,5,100000,25,5,11,11
25.264344955,6,5,100000,25,5,11,11
24.963217315,6,5,100000,25,5,11,11
27.556437561,6,5,100000,25,5,11,11
24.489555883,6,5,100000,25,5,11,11
27.76871049,6,5,100000,25,5,11,11
29.236175483,6,5,100000,25,5,11,11
26.766540352,6,5,100000,25,5,13,11
26.502114138,6,5,100000,25,5,13,11
29.200999486,6,5,100000,25,5,13,11
33.408079029,6,5,100000,25,5,12,11
30.248729627,6,5,100000,25,5,12,11
29.987671467,6,5,100000,25,5,12,11
28.519713242,6,5,100000,25,5,12,11
28.061192767,6,5,100000,25,5,11,11
24.802823317,6,5,100000,25,5,11,11
28.296611954,6,5,100000,25,5,11,11
28.137218015,6,5,100000,25,5,11,11
33.373049834,6,5,100000,25,5,13,11
29.896396354,6,5,100000,25,5,13,11
29.357978465,6,5,100000,25,5,13,11
25.892782253,6,5,100000,25,5,13,11
26.084805163,6,5,100000,25,5,11,11
29.794956369,6,5,100000,25,5,11,11
25.284736343,6,5,100000,25,5,11,11
26.436987333,6,5,100000,25,5,11,11
27.016229254,6,5,100000,25,5,13,11
25.374616485,6,5,100000,25,5,13,11
27.836644638,6,5,100000,25,5,13,11
29.307878648,6,5,100000,25,5,13,11
29.508465388,6,5,100000,25,5,13,11
27.559634392,6,5,100000,25,5,13,11
26.046514338,6,5,100000,25,5,13,11
25.357504672,6,5,100000,25,5,13,11
26.011638568,7,6,100000,25,6,10,10
22.257590572,7,6,100000,25,6,10,10
21.5440444,7,6,100000,25,6,10,10
21.934662953,7,6,100000,25,6,11,10
23.269601857,7,6,100000,25,6,11,10
28.507143845,7,6,100000,25,6,10,10
25.642349122,7,6,100000,25,6,10,10
27.074130009,7,6,100000,25,6,10,10
28.97691995,7,6,100000,25,6,10,10
28.239538531,7,6,100000,25,6,11,10
27.2069083,7,6,100000,25,6,11,10
27.82863028,7,6,100000,25,6,11,10
27.553142362,7,6,100000,25,6,11,10
27.47283282,7,6,100000,25,6,12,10
29.977883287,7,6,100000,25,6,12,10
27.167248093,7,6,100000,25,6,12,10
31.263366224,7,6,100000,25,6,12,10
28.877176774,7,6,100000,25,6,13,10
27.648892063,7,6,100000,25,6,13,10
24.989872045,7,6,100000,25,6,13,10
27.793192271,7,6,100000,25,6,13,10
26.656626332,7,6,100000,25,6,13,10
29.924395478,7,6,100000,25,6,13,10
26.727858422,7,6,100000,25,6,13,10
26.538642407,7,6,100000,25,6,13,10
27.42897278,7,6,100000,25,6,12,10
29.764045671,7,6,100000,25,6,12,10
26.719906223,7,6,100000,25,6,12,10
29.256249015,7,6,100000,25,6,12,10
25.971906101,7,6,100000,25,6,13,10
27.482285179,7,6,100000,25,6,13,10
27.446014587,7,6,100000,25,6,13,10
26.026123988,7,6,100000,25,6,13,10
26.203339997,7,6,100000,25,6,12,10
26.092921991,7,6,100000,25,6,12,10
29.899038653,7,6,100000,25,6,12,10
27.416728314,7,6,100000,25,6,12,10
30.499338521,7,6,100000,25,6,11,10
28.28229693,7,6,100000,25,6,11,10
27.78492851,7,6,100000,25,6,11,10
29.235785676,7,6,100000,25,6,11,10
29.786859167,7,6,100000,25,6,12,10
28.768869224,7,6,100000,25,6,12,10
28.976186367,7,6,100000,25,6,12,10
27.301666797,7,6,100000,25,6,12,10
30.961957519,7,6,100000,25,6,13,10
26.968414656,7,6,100000,25,6,13,10
27.565753666,7,6,100000,25,6,13,10
30.583012061,7,6,100000,25,6,13,10
29.279536555,7,6,100000,25,6,12,11
21.713538064,7,6,100000,25,6,12,11
23.114021285,7,6,100000,25,6,12,11
23.305549336,7,6,100000,25,6,12,11
21.610530058,7,6,100000,25,6,12,11
20.64944677,7,6,100000,25,6,12,11
20.1913328,7,6,100000,25,6,12,11
22.292563658,7,6,100000,25,6,12,11
63.143994912,7,6,100000,25,6,10,11
28.254128033,7,6,100000,25,6,10,11
27.937178868,7,6,100000,25,6,10,11
26.192061574,7,6,100000,25,6,10,11
62.038880232,7,6,100000,25,6,13,11
28.312075543,7,6,100000,25,6,13,11
24.91133638,7,6,100000,25,6,13,11
26.599886481,7,6,100000,25,6,13,11
26.891757694,7,6,100000,25,6,11,11
26.905697064,7,6,100000,25,6,11,11
26.777315813,7,6,100000,25,6,11,11
24.421031635,7,6,100000,25,6,11,11
26.666832104,7,6,100000,25,6,11,11
26.760461801,7,6,100000,25,6,11,11
28.809918106,7,6,100000,25,6,11,11
27.528939241,7,6,100000,25,6,11,11
25.565938244,7,6,100000,25,6,11,11
26.922687685,7,6,100000,25,6,11,11
25.539612891,7,6,100000,25,6,11,11
25.419233622,7,6,100000,25,6,11,11
29.345703862,7,6,100000,25,6,13,11
28.863615015,7,6,100000,25,6,13,11
27.888221991,7,6,100000,25,6,13,11
29.507783056,7,6,100000,25,6,13,11
34.535877058,7,6,100000,25,6,12,11
26.786315617,7,6,100000,25,6,12,11
27.742241923,7,6,100000,25,6,12,11
28.445881038,7,6,100000,25,6,12,11
27.383804711,7,6,100000,25,6,11,11
27.077960629,7,6,100000,25,6,11,11
25.806993292,7,6,100000,25,6,11,11
26.375287364,7,6,100000,25,6,11,11
34.385183679,7,6,100000,25,6,13,11
26.417523398,7,6,100000,25,6,13,11
27.248671089,7,6,100000,25,6,13,11
27.910804091,7,6,100000,25,6,13,11
28.675757949,7,6,100000,25,6,11,11
26.782712912,7,6,100000,25,6,11,11
27.794124883,7,6,100000,25,6,11,11
27.58471488,7,6,100000,25,6,11,11
28.292643305,7,6,100000,25,6,13,11
26.866419298,7,6,100000,25,6,13,11
26.925611178,7,6,100000,25,6,13,11
27.885652024,7,6,100000,25,6,13,11
26.912743532,7,6,100000,25,6,13,11
29.572219098,7,6,100000,25,6,13,11
27.459131649,7,6,100000,25,6,13,11
26.438535035,7,6,100000,25,6,13,11
26.439031929,8,7,100000,25,7,10,10
23.194374797,8,7,100000,25,7,10,10
21.32686801,8,7,100000,25,7,10,10
22.443410685,8,7,100000,25,7,11,10
24.299572134,8,7,100000,25,7,11,10
30.546038029,8,7,100000,25,7,10,10
27.526125753,8,7,100000,25,7,10,10
25.175946646,8,7,100000,25,7,10,10
28.810393089,8,7,100000,25,7,10,10
28.293915916,8,7,100000,25,7,11,10
26.452354919,8,7,100000,25,7,11,10
27.080494368,8,7,100000,25,7,11,10
27.569109207,8,7,100000,25,7,11,10
27.057085096,8,7,100000,25,7,12,10
28.227080557,8,7,100000,25,7,12,10
24.92554866,8,7,100000,25,7,12,10
27.738004868,8,7,100000,25,7,12,10
28.063562979,8,7,100000,25,7,13,10
25.031664195,8,7,100000,25,7,13,10
27.090912735,8,7,100000,25,7,13,10
27.124388129,8,7,100000,25,7,13,10
29.718322928,8,7,100000,25,7,13,10
26.454012688,8,7,100000,25,7,13,10
27.155871544,8,7,100000,25,7,13,10
26.680583978,8,7,100000,25,7,13,10
29.371255388,8,7,100000,25,7,12,10
29.78435249,8,7,100000,25,7,12,10
26.592914304,8,7,100000,25,7,12,10
30.456112381,8,7,100000,25,7,12,10
27.842084844,8,7,100000,25,7,13,10
26.148477342,8,7,100000,25,7,13,10
28.408848815,8,7,100000,25,7,13,10
26.069268394,8,7,100000,25,7,13,10
29.563147597,8,7,100000,25,7,12,10
27.031197933,8,7,100000,25,7,12,10
27.206531788,8,7,100000,25,7,12,10
27.161736123,8,7,100000,25,7,12,10
29.825175497,8,7,100000,25,7,11,10
30.288347173,8,7,100000,25,7,11,10
27.315145741,8,7,100000,25,7,11,10
27.854570159,8,7,100000,25,7,11,10
28.656140661,8,7,100000,25,7,12,10
29.604221092,8,7,100000,25,7,12,10
28.855668555,8,7,100000,25,7,12,10
26.861796072,8,7,100000,25,7,12,10
27.055674438,8,7,100000,25,7,13,10
28.497463753,8,7,100000,25,7,13,10
26.905222494,8,7,100000,25,7,13,10
28.261341887,8,7,100000,25,7,13,10
28.25508628,8,7,100000,25,7,12,11
25.093501631,8,7,100000,25,7,12,11
21.918366202,8,7,100000,25,7,12,11
21.507338686,8,7,100000,25,7,12,11
23.00853825,8,7,100000,25,7,12,11
24.070673742,8,7,100000,25,7,12,11
24.261603882,8,7,100000,25,7,12,11
23.763389247,8,7,100000,25,7,12,11
66.424513636,8,7,100000,25,7,10,11
27.410798996,8,7,100000,25,7,10,11
29.402944707,8,7,100000,25,7,10,11
24.102838512,8,7,100000,25,7,10,11
64.717290669,8,7,100000,25,7,13,11
27.839640391,8,7,100000,25,7,13,11
28.864221396,8,7,100000,25,7,13,11
28.798628217,8,7,100000,25,7,13,11
27.397426725,8,7,100000,25,7,11,11
27.008715925,8,7,100000,25,7,11,11
27.820363648,8,7,100000,25,7,11,11
28.544603518,8,7,100000,25,7,11,11
28.921249224,8,7,100000,25,7,11,11
24.150280316,8,7,100000,25,7,11,11
27.504469027,8,7,100000,25,7,11,11
29.030351365,8,7,100000,25,7,11,11
25.02982931,8,7,100000,25,7,11,11
28.991285557,8,7,100000,25,7,11,11
25.125093737,8,7,100000,25,7,11,11
24.545905839,8,7,100000,25,7,11,11
26.016470771,8,7,100000,25,7,13,11
25.347763815,8,7,100000,25,7,13,11
26.298143085,8,7,100000,25,7,13,11
30.690946826,8,7,100000,25,7,13,11
36.923500899,8,7,100000,25,7,12,11
29.728982736,8,7,100000,25,7,12,11
30.287811297,8,7,100000,25,7,12,11
28.651143204,8,7,100000,25,7,12,11
27.747088681,8,7,100000,25,7,11,11
27.947338667,8,7,100000,25,7,11,11
27.541833135,8,7,100000,25,7,11,11
27.886121607,8,7,100000,25,7,11,11
35.506359184,8,7,100000,25,7,13,11
28.164205249,8,7,100000,25,7,13,11
28.149045911,8,7,100000,25,7,13,11
27.405823085,8,7,100000,25,7,13,11
31.086253613,8,7,100000,25,7,11,11
26.512591456,8,7,100000,25,7,11,11
29.816133967,8,7,100000,25,7,11,11
28.503698871,8,7,100000,25,7,11,11
28.09900915,8,7,100000,25,7,13,11
27.587895219,8,7,100000,25,7,13,11
26.751371827,8,7,100000,25,7,13,11
26.45366378,8,7,100000,25,7,13,11
29.951469282,8,7,100000,25,7,13,11
25.017648766,8,7,100000,25,7,13,11
28.284108488,8,7,100000,25,7,13,11
28.768385613,8,7,100000,25,7,13,11
28.036260742,9,8,100000,25,8,10,10
23.180885938,9,8,100000,25,8,10,10
22.502612373,9,8,100000,25,8,10,10
26.219663895,9,8,100000,25,8,11,10
22.36677754,9,8,100000,25,8,11,10
27.211610785,9,8,100000,25,8,10,10
26.673985473,9,8,100000,25,8,10,10
26.331162896,9,8,100000,25,8,10,10
28.320203217,9,8,100000,25,8,10,10
27.737024507,9,8,100000,25,8,11,10
26.105534772,9,8,100000,25,8,11,10
26.52352436,9,8,100000,25,8,11,10
30.285995153,9,8,100000,25,8,11,10
30.144234955,9,8,100000,25,8,12,10
27.318935836,9,8,100000,25,8,12,10
26.811016081,9,8,100000,25,8,12,10
27.18740362,9,8,100000,25,8,12,10
26.99271073,9,8,100000,25,8,13,10
25.824182761,9,8,100000,25,8,13,10
26.091650073,9,8,100000,25,8,13,10
27.046647949,9,8,100000,25,8,13,10
27.38867286,9,8,100000,25,8,13,10
27.271067016,9,8,100000,25,8,13,10
26.425012497,9,8,100000,25,8,13,10
30.699076292,9,8,100000,25,8,12,10
28.391689882,9,8,100000,25,8,12,10
26.826057832,9,8,100000,25,8,12,10
31.068595253,9,8,100000,25,8,12,10
29.257243908,9,8,100000,25,8,13,10
26.555283937,9,8,100000,25,8,13,10
27.382500421,9,8,100000,25,8,13,10
28.570333048,9,8,100000,25,8,13,10
27.141126526,9,8,100000,25,8,12,10
26.82017044,9,8,100000,25,8,12,10
27.235628855,9,8,100000,25,8,12,10
30.677198892,9,8,100000,25,8,11,10
30.795999198,9,8,100000,25,8,11,10
30.872894712,9,8,100000,25,8,11,10
29.878246471,9,8,100000,25,8,11,10
27.579834748,9,8,100000,25,8,12,10
27.810193098,9,8,100000,25,8,12,10
28.510996046,9,8,100000,25,8,12,10
29.340960182,9,8,100000,25,8,12,10
30.659446859,9,8,100000,25,8,13,10
27.170880879,9,8,100000,25,8,13,10
28.760592097,9,8,100000,25,8,13,10
30.972138256,9,8,100000,25,8,13,10
29.327519222,9,8,100000,25,8,12,11
24.200535241,9,8,100000,25,8,12,11
25.289660426,9,8,100000,25,8,12,11
25.127599335,9,8,100000,25,8,12,11
23.334775835,9,8,100000,25,8,12,11
24.525308884,9,8,100000,25,8,12,11
24.202556039,9,8,100000,25,8,12,11
23.647933536,9,8,100000,25,8,12,11
70.540455136,9,8,100000,25,8,10,11
27.765470525,9,8,100000,25,8,10,11
29.221172015,9,8,100000,25,8,10,11
30.117607772,9,8,100000,25,8,10,11
74.896772598,9,8,100000,25,8,13,11
26.646832105,9,8,100000,25,8,13,11
27.050399095,9,8,100000,25,8,13,11
30.218928567,9,8,100000,25,8,13,11
26.908723366,9,8,100000,25,8,11,11
26.317287259,9,8,100000,25,8,11,11
25.686311142,9,8,100000,25,8,11,11
26.488503568,9,8,100000,25,8,11,11
27.938848817,9,8,100000,25,8,11,11
24.571055467,9,8,100000,25,8,11,11
27.583843483,9,8,100000,25,8,11,11
27.399914871,9,8,100000,25,8,11,11
26.211994423,9,8,100000,25,8,11,11
25.055905697,9,8,100000,25,8,11,11
25.206286031,9,8,100000,25,8,11,11
25.448524287,9,8,100000,25,8,11,11
24.979638071,9,8,100000,25,8,13,11
27.919635881,9,8,100000,25,8,13,11
28.190238403,9,8,100000,25,8,13,11
26.374455688,9,8,100000,25,8,13,11
37.909663729,9,8,100000,25,8,12,11
28.42605098,9,8,100000,25,8,12,11
28.708611848,9,8,100000,25,8,12,11
30.106392868,9,8,100000,25,8,12,11
28.387225834,9,8,100000,25,8,11,11
27.437748222,9,8,100000,25,8,11,11
26.983373233,9,8,100000,25,8,11,11
27.849921713,9,8,100000,25,8,11,11
35.837611967,9,8,100000,25,8,13,11
28.539183997,9,8,100000,25,8,13,11
28.241904004,9,8,100000,25,8,13,11
27.613623539,9,8,100000,25,8,13,11
32.712606431,9,8,100000,25,8,11,11
28.630820536,9,8,100000,25,8,11,11
26.464903097,9,8,100000,25,8,11,11
30.133103941,9,8,100000,25,8,11,11
26.469963217,9,8,100000,25,8,13,11
29.766589883,9,8,100000,25,8,13,11
27.480670733,9,8,100000,25,8,13,11
24.614229723,9,8,100000,25,8,13,11
28.442341462,9,8,100000,25,8,13,11
28.864266085,9,8,100000,25,8,13,11
27.437215995,9,8,100000,25,8,13,11
27.175145991,9,8,100000,25,8,13,11
26.560307893,10,9,100000,25,9,10,10
25.656488272,10,9,100000,25,9,10,10
25.945378484,10,9,100000,25,9,10,10
27.619780097,10,9,100000,25,9,11,10
25.128236165,10,9,100000,25,9,11,10
28.180300556,10,9,100000,25,9,10,10
27.643267544,10,9,100000,25,9,10,10
29.36608919,10,9,100000,25,9,10,10
28.532421792,10,9,100000,25,9,10,10
26.498522245,10,9,100000,25,9,11,10
27.628534702,10,9,100000,25,9,11,10
26.417917871,10,9,100000,25,9,11,10
28.546773784,10,9,100000,25,9,11,10
27.653567233,10,9,100000,25,9,12,10
27.198385221,10,9,100000,25,9,12,10
26.245819308,10,9,100000,25,9,12,10
26.991022576,10,9,100000,25,9,12,10
28.610214961,10,9,100000,25,9,13,10
25.325108708,10,9,100000,25,9,13,10
26.23223772,10,9,100000,25,9,13,10
29.695312168,10,9,100000,25,9,13,10
26.296425991,10,9,100000,25,9,13,10
25.848843115,10,9,100000,25,9,13,10
26.32304126,10,9,100000,25,9,13,10
28.069898075,10,9,100000,25,9,13,10
30.69495315,10,9,100000,25,9,12,10
28.727118095,10,9,100000,25,9,12,10
28.410641754,10,9,100000,25,9,12,10
29.320049455,10,9,100000,25,9,12,10
29.279441873,10,9,100000,25,9,13,10
26.831117826,10,9,100000,25,9,13,10
28.641144632,10,9,100000,25,9,13,10
29.864363902,10,9,100000,25,9,13,10
27.020500929,10,9,100000,25,9,12,10
27.830358809,10,9,100000,25,9,12,10
26.568315874,10,9,100000,25,9,12,10
26.993490005,10,9,100000,25,9,12,10
35.20967689,10,9,100000,25,9,11,10
28.54608892,10,9,100000,25,9,11,10
27.647352591,10,9,100000,25,9,11,10
28.30722091,10,9,100000,25,9,11,10
26.79899987,10,9,100000,25,9,12,10
29.066799851,10,9,100000,25,9,12,10
26.158216844,10,9,100000,25,9,12,10
27.437879036,10,9,100000,25,9,12,10
29.813208491,10,9,100000,25,9,13,10
26.575514018,10,9,100000,25,9,13,10
27.399170938,10,9,100000,25,9,13,10
29.193218166,10,9,100000,25,9,13,10
33.465001564,10,9,100000,25,9,12,11
24.871911443,10,9,100000,25,9,12,11
25.527301247,10,9,100000,25,9,12,11
22.339985692,10,9,100000,25,9,12,11
23.323953088,10,9,100000,25,9,12,11
23.230620231,10,9,100000,25,9,12,11
24.001369773,10,9,100000,25,9,12,11
22.407787341,10,9,100000,25,9,12,11
78.230623543,10,9,100000,25,9,10,11
27.950320777,10,9,100000,25,9,10,11
26.836704135,10,9,100000,25,9,10,11
30.036025301,10,9,100000,25,9,10,11
79.289991579,10,9,100000,25,9,13,11
27.015733421,10,9,100000,25,9,13,11
26.603482747,10,9,100000,25,9,13,11
26.02412191,10,9,100000,25,9,13,11
26.586805162,10,9,100000,25,9,11,11
28.249835682,10,9,100000,25,9,11,11
26.125437753,10,9,100000,25,9,11,11
30.128447949,10,9,100000,25,9,11,11
29.06921073,10,9,100000,25,9,11,11
26.668904312,10,9,100000,25,9,11,11
23.468658869,10,9,100000,25,9,11,11
25.444167936,10,9,100000,25,9,11,11
27.735021622,10,9,100000,25,9,11,11
25.573636934,10,9,100000,25,9,11,11
25.383605204,10,9,100000,25,9,11,11
26.886232204,10,9,100000,25,9,11,11
28.115519248,10,9,100000,25,9,13,11
28.571563516,10,9,100000,25,9,13,11
26.058501514,10,9,100000,25,9,13,11
30.803350451,10,9,100000,25,9,13,11
39.118596817,10,9,100000,25,9,12,11
28.090578438,10,9,100000,25,9,12,11
28.548995125,10,9,100000,25,9,12,11
28.266510842,10,9,100000,25,9,12,11
26.836880727,10,9,100000,25,9,11,11
26.76423767,10,9,100000,25,9,11,11
26.595519214,10,9,100000,25,9,11,11
27.470023823,10,9,100000,25,9,11,11
37.433480985,10,9,100000,25,9,13,11
27.181529578,10,9,100000,25,9,13,11
28.279014154,10,9,100000,25,9,13,11
27.7222495,10,9,100000,25,9,13,11
32.933409219,10,9,100000,25,9,11,11
26.229606142,10,9,100000,25,9,11,11
31.074664649,10,9,100000,25,9,11,11
25.84866506,10,9,100000,25,9,11,11
27.289604616,10,9,100000,25,9,13,11
29.588506037,10,9,100000,25,9,13,11
25.427094765,10,9,100000,25,9,13,11
26.58024256,10,9,100000,25,9,13,11
28.869328108,10,9,100000,25,9,13,11
27.19333581,10,9,100000,25,9,13,11
30.181829615,10,9,100000,25,9,13,11
27.348015485,10,9,100000,25,9,13,11
29.941458087,11,10,100000,25,10,10,10
24.525128811,11,10,100000,25,10,10,10
26.681004368,11,10,100000,25,10,10,10
25.566403031,11,10,100000,25,10,11,10
26.271006518,11,10,100000,25,10,11,10
29.07569648,11,10,100000,25,10,10,10
27.572840581,11,10,100000,25,10,10,10
28.099098354,11,10,100000,25,10,10,10
25.352073648,11,10,100000,25,10,10,10
26.074399434,11,10,100000,25,10,11,10
28.233319895,11,10,100000,25,10,11,10
27.795818138,11,10,100000,25,10,11,10
27.833684046,11,10,100000,25,10,11,10
32.898033147,11,10,100000,25,10,12,10
29.522665859,11,10,100000,25,10,12,10
26.035936072,11,10,100000,25,10,12,10
26.33553872,11,10,100000,25,10,12,10
30.685162354,11,10,100000,25,10,13,10
